gene,cell_line,guide_id,n_cells_post_qc,deg_count,top_program,data_source,license
SLC35G1,RPE1,sgSLC35G1_0140,117,107,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0141,181,205,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0142,148,320,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0143,132,119,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0144,90,160,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0145,160,131,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0146,65,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0147,125,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0148,115,260,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0149,144,317,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0150,127,168,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0151,98,236,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0152,79,221,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0153,80,150,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0154,114,237,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0155,134,281,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0156,158,339,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0157,153,203,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0158,116,219,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0159,123,123,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0160,150,291,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0161,114,112,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0162,113,259,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0163,126,319,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0164,128,248,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0165,145,252,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0166,152,276,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0167,102,233,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0168,112,69,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0169,113,315,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0170,133,176,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0171,122,288,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0172,147,213,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0173,65,20,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0174,108,208,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0175,95,119,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0176,93,160,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0177,145,294,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0178,155,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0179,112,204,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0180,81,137,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0181,110,390,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0182,137,208,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0183,88,251,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0184,122,133,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0185,112,232,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0186,143,196,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0187,80,178,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0188,103,247,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0189,162,248,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0190,111,302,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0191,86,160,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0192,109,37,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0193,121,273,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0194,158,304,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0195,123,252,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0196,145,210,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0197,100,276,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0198,130,290,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0199,145,216,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0200,136,243,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0201,115,304,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0202,112,261,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0203,94,195,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0204,135,294,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0205,130,265,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0206,146,168,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0207,125,213,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0208,120,224,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0209,124,320,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0210,144,283,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0211,122,237,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0212,90,333,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0213,97,238,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0214,126,238,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0215,100,138,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0216,104,173,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0217,100,264,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0218,70,128,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0219,128,242,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0220,148,160,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0221,120,172,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0222,90,291,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0223,100,186,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0224,106,102,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0225,137,352,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0226,110,175,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0227,154,356,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0228,158,364,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0229,146,186,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0230,141,257,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0231,126,227,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0232,137,279,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0233,117,329,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0234,58,275,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0235,125,93,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0236,111,248,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0237,150,316,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0238,117,133,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0239,72,179,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0240,109,266,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0241,147,115,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0242,78,319,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0243,78,271,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0244,114,200,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0245,90,286,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0246,77,155,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0247,126,266,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0248,110,303,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0249,52,176,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0250,130,227,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0251,79,190,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0252,99,202,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0253,101,269,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0254,188,311,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0255,121,400,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0256,84,155,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0257,116,72,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0258,97,164,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0259,126,250,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0260,87,256,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0261,94,232,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0262,50,288,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0263,71,162,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0264,156,121,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0265,69,394,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0266,156,204,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0267,141,210,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0268,104,328,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0269,114,304,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0270,140,226,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0271,136,260,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0272,185,293,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0273,134,308,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0274,96,159,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0275,141,159,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0276,63,188,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0277,56,191,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0278,101,213,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0279,72,167,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0280,150,309,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0281,130,167,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0282,113,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0283,181,161,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0284,91,150,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0285,146,176,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0286,124,283,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0287,77,205,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0288,138,279,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0289,119,238,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0290,67,89,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0291,133,301,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0292,159,146,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0293,118,159,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0294,115,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0295,170,391,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0296,103,187,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0297,119,263,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0298,118,194,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0299,125,252,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0300,128,188,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0301,121,245,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0302,78,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0303,103,209,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0304,120,380,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0305,163,166,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0306,92,320,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0307,124,216,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0308,138,49,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0309,160,294,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0310,57,207,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0311,138,155,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0312,147,207,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0313,159,321,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0314,114,53,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0315,103,145,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0316,160,138,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0317,102,106,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0318,116,150,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0319,119,167,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0320,128,255,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0321,140,231,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0322,87,196,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0323,168,72,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0324,102,219,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0325,97,338,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0326,148,268,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0327,115,285,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0328,112,148,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0329,123,77,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0330,115,218,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0331,115,225,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0332,131,164,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0333,95,102,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0334,154,361,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0335,135,212,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0336,72,272,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0337,129,123,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0338,157,214,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0339,128,138,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0340,155,161,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0341,113,322,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0342,50,254,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0343,136,272,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0344,124,272,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0345,79,193,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0346,122,133,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0347,146,171,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0348,89,186,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0349,117,124,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
SLC35G1,RPE1,sgSLC35G1_0350,105,263,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
